sample_idx,mode,architecture,xai_method,gradcam_target,layer,true_label,pred_label,target_label,corr_pca_xai,soft_iou_pca_xai,nmi_pca_xai,lsas,lsas_pca_center,lsas_xai_center,lsas_shuffled
398,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,0,0,0,0.7428995370864868,0.46697476506233215,0.1976372332245554,0.6049371510744095,0.3618754968047142,0.54249507188797,0.08314226567745209
399,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,3,5,5,-0.06737256795167923,0.2015565186738968,0.06763939267612644,0.06709197536110878,0.1400693878531456,0.1449564304202795,0.15506577491760254
400,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,9,3,3,-0.48663461208343506,0.2607858180999756,0.11269279950926711,-0.11292439699172974,0.034176960587501526,0.43671365082263947,0.11393621191382408
401,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,8,1,1,-0.2721731960773468,0.49669110774993896,0.11661055938001866,0.11225895583629608,0.2677490282803774,0.26786646619439125,0.0438292995095253
402,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,7,6,6,-0.36332404613494873,0.2795378863811493,0.0859687974166677,-0.04189307987689972,0.04485705494880676,0.2641413137316704,0.48434415459632874
403,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,8,0,0,-0.16972877085208893,0.267289400100708,0.17526185591838345,0.04878031462430954,-0.09952390193939209,0.09913034737110138,0.013214156031608582
404,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,8,8,8,0.561754047870636,0.5827907919883728,0.1663935649361715,0.5722724199295044,0.36384905874729156,0.033728256821632385,0.40143249928951263
405,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,4,6,6,0.5264462828636169,0.4941748380661011,0.10726050807596028,0.510310560464859,0.3654371276497841,0.39711010456085205,0.27738266065716743
406,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,0,0,0,-0.04055805504322052,0.3298857808113098,0.11471229854806962,0.14466386288404465,-0.07005244493484497,0.1375057613477111,0.21158529818058014
407,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,1,9,9,0.4654400646686554,0.4820582866668701,0.15643724501614012,0.47374917566776276,0.2724403105676174,0.3951572924852371,0.2854726165533066
408,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,8,0,0,0.3082158863544464,0.21685060858726501,0.11547571617500926,0.2625332474708557,0.6176306307315826,0.219380185008049,0.08338653296232224
409,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,2,2,2,0.24026529490947723,0.28336209058761597,0.16018533692714318,0.2618136927485466,0.4619510918855667,0.402883917093277,0.12647316604852676
410,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,7,8,8,0.24643665552139282,0.48303815722465515,0.1215198263341165,0.364737406373024,0.4985658973455429,0.33347122371196747,0.18229144788347185
411,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,9,3,3,0.3784470558166504,0.09065898507833481,0.1180854859710665,0.2345530204474926,0.34554430842399597,-0.006396673619747162,0.10466269589960575
412,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,3,3,3,0.7188599705696106,0.4280388355255127,0.14770588737727053,0.5734494030475616,0.4771783947944641,0.2890346795320511,0.15408626943826675
413,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,6,4,4,-0.16387231647968292,0.43066468834877014,0.07018660443693849,0.1333961859345436,0.48529084026813507,0.07257930934429169,0.11611057072877884
414,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,1,1,1,0.2391534447669983,0.4625963270664215,0.10599418583484801,0.3508748859167099,0.23372847121208906,0.20252451952546835,0.04135192185640335
415,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,9,0,0,0.41158244013786316,0.5500606894493103,0.14465676705182628,0.48082156479358673,0.07751955837011337,0.33246707171201706,0.03298543393611908
416,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,0,2,2,0.5873047709465027,0.5621209144592285,0.16309772296192399,0.5747128427028656,0.5816473662853241,0.3819325268268585,0.2481321394443512
417,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,7,0,0,-0.40376174449920654,0.2890172600746155,0.1212055215449176,-0.05737224221229553,-0.08596235513687134,0.47769705951213837,0.011367395520210266
418,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,3,2,2,0.19690090417861938,0.3938819468021393,0.11900706345008451,0.29539142549037933,0.4877779930830002,0.4395720511674881,0.23965179175138474
419,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,7,7,7,0.4906424880027771,0.5152912139892578,0.12856489594687873,0.5029668509960175,-0.0857393890619278,0.0764227956533432,0.0023526400327682495
420,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,4,4,4,0.1456097960472107,0.5109114646911621,0.1152587745379532,0.3282606303691864,0.10068892687559128,0.1881967093795538,0.19822866842150688
421,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,5,7,7,0.4450155198574066,0.5570337176322937,0.13428745355739247,0.5010246187448502,-0.07713599503040314,0.09471134841442108,0.42317095398902893
422,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,0,8,8,0.4165167212486267,0.4281911253929138,0.13302398686017705,0.42235392332077026,0.0656680315732956,0.05776651203632355,0.25217075273394585
423,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,0,9,9,0.6615519523620605,0.6186246871948242,0.19345162091419857,0.6400883197784424,0.5827518701553345,0.5612758547067642,0.08653368055820465
424,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,2,6,6,0.32984471321105957,0.35675084590911865,0.10600481225989636,0.3432977795600891,0.18427271326072514,0.3340671509504318,0.4728296995162964
425,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,9,8,8,0.3378116190433502,0.5855585932731628,0.11173552633650594,0.46168510615825653,0.05078697204589844,0.1605214737355709,0.2576164025813341
426,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,3,5,5,0.3598116636276245,0.49196043610572815,0.12977361266795365,0.42588604986667633,0.6483210325241089,0.050801731646060944,0.014141961932182312
427,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,4,5,5,-0.14633673429489136,0.34211254119873047,0.08809365288465865,0.09788790345191956,0.2815450094640255,0.2174866534769535,0.2820575684309006
428,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,0,7,7,0.5281518697738647,0.6695722937583923,0.12043795217087902,0.5988620817661285,0.10828731209039688,0.09085553884506226,0.26740893349051476
429,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,6,6,6,0.0037445598281919956,0.6025480628013611,0.12160710856899459,0.30314631131477654,0.5180374085903168,-0.036517128348350525,0.2840374633669853
430,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,2,7,7,0.38797223567962646,0.486819326877594,0.08764923130145276,0.43739578127861023,0.3822312206029892,0.1848887810483575,0.3884585350751877
431,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,5,8,8,0.6456124186515808,0.3883572518825531,0.13573802760369164,0.516984835267067,0.14356740564107895,-0.037711091339588165,0.05819524638354778
432,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,3,5,5,0.021318867802619934,0.37264564633369446,0.07818771924011685,0.1969822570681572,0.3943862318992615,0.183566028252244,0.2172957882285118
433,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,7,3,3,0.8125978112220764,0.40908104181289673,0.13575676980379345,0.6108394265174866,-0.023425400257110596,-0.05565332621335983,-0.029410794377326965
434,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,3,9,9,-0.006592983845621347,0.24305574595928192,0.06650170934623721,0.11823138105683029,0.07386971265077591,0.12306035496294498,0.26165590435266495
435,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,7,7,7,0.48024454712867737,0.44969531893730164,0.10986430584740323,0.4649699330329895,-0.10078348219394684,0.007097303867340088,0.17439772933721542
436,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,2,2,2,0.20516885817050934,0.34783002734184265,0.09663235971889517,0.276499442756176,0.11781492829322815,0.08774765580892563,-0.049408819526433945
437,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,5,4,4,0.5206290483474731,0.5116751194000244,0.15149542287762666,0.5161520838737488,0.3749862462282181,0.3270684778690338,0.24711807817220688
438,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,3,9,9,0.8087027668952942,0.6191387176513672,0.13910503379628597,0.7139207422733307,0.39342138171195984,0.2560678496956825,0.18153747264295816
439,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,1,6,6,0.2678786814212799,0.5351415276527405,0.1204460427503243,0.4015101045370102,0.2937099039554596,0.088965505361557,0.0003188103437423706
440,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,1,8,8,0.45119741559028625,0.1900494545698166,0.08392232887873996,0.3206234350800514,0.15273763239383698,-0.056262873113155365,0.2567267529666424
441,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,4,2,2,0.25987645983695984,0.5260347723960876,0.08351928593481933,0.39295561611652374,0.32427219301462173,0.25307201594114304,0.24903974682092667
442,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,9,9,9,0.6844338774681091,0.6357742547988892,0.1660724728924616,0.6601040661334991,0.20190865732729435,0.2795355059206486,0.14202874340116978
443,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,9,9,9,0.397237092256546,0.5358343124389648,0.1531900205263749,0.46653570234775543,-0.002910330891609192,0.41456738114356995,0.046038173139095306
444,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,5,8,8,0.11820072680711746,0.31890588998794556,0.12884196473508616,0.2185533083975315,0.263072919100523,0.16032361052930355,0.45771580934524536
445,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,7,4,4,0.09441359341144562,0.548795223236084,0.12018867481175795,0.3216044083237648,0.18576446920633316,0.5514674782752991,0.09671204909682274
446,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,5,3,3,0.43428200483322144,0.31272050738334656,0.11842884407762215,0.373501256108284,0.3158529922366142,0.17988185957074165,0.11908303201198578
447,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,0,0,0,0.894807755947113,0.5713703036308289,0.31589548616609875,0.733089029788971,0.3785528391599655,0.3506115525960922,0.5891839563846588
448,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,2,6,6,0.6440367698669434,0.1905529499053955,0.12240325908832368,0.41729485988616943,0.5795506238937378,0.3466111570596695,-0.021870087832212448
449,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,2,2,2,0.8671358823776245,0.3246302008628845,0.2775022407163855,0.5958830416202545,0.5787348449230194,0.38140054047107697,0.1463651079684496
450,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,2,2,2,0.4032190442085266,0.5369855761528015,0.12082352255030188,0.47010231018066406,0.3112688437104225,0.2600523829460144,0.35232844948768616
451,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,9,9,9,0.3939070403575897,0.5540196895599365,0.14233024398382105,0.4739633649587631,-0.04390750825405121,0.22820189967751503,0.28632715344429016
452,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,7,3,3,0.6461346745491028,0.5693328380584717,0.1546333573793383,0.6077337563037872,0.3951658457517624,0.17293326742947102,0.275339812040329
453,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,3,3,3,0.27732348442077637,0.41000086069107056,0.09788970154593643,0.34366217255592346,-0.027751535177230835,0.19130721781402826,0.26406317204236984
454,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,9,8,8,0.6673168540000916,0.31210264563560486,0.16689412888592584,0.4897097498178482,0.39795900881290436,0.25201399624347687,0.16633137315511703
455,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,4,6,6,-0.013081502169370651,0.3331952691078186,0.10926113034384048,0.16005688346922398,-0.05937224626541138,0.47661180794239044,0.24943280965089798
456,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,3,2,2,0.7014082670211792,0.35237327218055725,0.15093107278934287,0.5268907696008682,0.5808128714561462,0.4772142916917801,-0.0036765560507774353
457,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,5,6,6,-0.061228346079587936,0.2683468759059906,0.08246093011635049,0.10355926491320133,0.2620060667395592,0.1002678363583982,0.23493456095457077
458,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,4,6,6,0.13098764419555664,0.5114428400993347,0.10707006239449857,0.3212152421474457,-0.02852700650691986,0.14407331869006157,0.24260780960321426
459,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,6,0,0,0.4111235737800598,0.3694380223751068,0.11127469167848542,0.3902807980775833,0.2905607894062996,0.14520900696516037,0.14726658910512924
460,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,5,5,5,0.607189416885376,0.4785776436328888,0.15056348417285453,0.5428835302591324,0.2205224996432662,0.16954754292964935,0.06464507896453142
461,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,6,6,6,0.08627230674028397,0.5833249688148499,0.08469515863980984,0.3347986377775669,0.11203273385763168,0.5153843909502029,0.24201715737581253
462,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,1,8,8,0.4267590641975403,0.5260997414588928,0.10859808352720116,0.47642940282821655,0.23207013960927725,0.2486069444566965,-0.006094396114349365
463,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,4,4,4,0.7371718883514404,0.3683388829231262,0.14031266690001562,0.5527553856372833,0.27802442759275436,0.22909501940011978,0.1777995154261589
464,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,3,5,5,0.3527672588825226,0.4723410904407501,0.10125628027298053,0.41255417466163635,0.2820644974708557,0.28714074939489365,0.08073172718286514
465,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,4,4,4,0.7394691705703735,0.31359997391700745,0.16528634692571606,0.5265345722436905,0.2953900396823883,0.3423248827457428,0.07568476535379887
466,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,4,7,7,-0.0839080885052681,0.39012467861175537,0.09896166446505164,0.15310829505324364,0.4217400699853897,0.05792507529258728,0.11082261800765991
467,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,3,4,4,0.3508756458759308,0.41077402234077454,0.10660390156339239,0.38082483410835266,0.2286888025701046,0.48057669401168823,0.2265514456667006
468,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,7,7,7,0.00834883563220501,0.4381890892982483,0.09905721291202259,0.22326896246522665,0.1416550949215889,0.3991878479719162,0.04584072530269623
469,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,8,6,6,-0.024017877876758575,0.3861196041107178,0.09907299581914462,0.1810508631169796,0.12734908610582352,0.2660778984427452,0.08871185779571533
470,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,3,6,6,-0.16881273686885834,0.42613548040390015,0.11124095494839571,0.1286613717675209,0.2590296696871519,0.5792522430419922,-0.14142868295311928
471,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,7,9,9,-0.05238362401723862,0.34756723046302795,0.11251668729933544,0.14759180322289467,0.09794718027114868,0.4110429435968399,-0.006308913230895996
472,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,8,8,8,0.31286871433258057,0.35756218433380127,0.17170985773174083,0.3352154493331909,0.14611833542585373,-0.09994272142648697,0.0858844518661499
473,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,0,6,6,0.4099937081336975,0.3964079022407532,0.11325679255131642,0.40320080518722534,0.4215661585330963,0.3010806739330292,0.09090860188007355
474,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,5,9,9,0.4463344216346741,0.5838904976844788,0.15574170713130003,0.5151124596595764,0.4275692403316498,0.14723264425992966,0.3441140726208687
475,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,7,7,7,0.3423753082752228,0.29335659742355347,0.09721298325275307,0.3178659528493881,0.2926688492298126,0.5334725826978683,0.20546956360340118
476,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,6,4,4,0.3902975618839264,0.35016947984695435,0.09860796154273806,0.37023352086544037,0.2907729372382164,0.12080378085374832,0.36763399094343185
477,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,0,0,0,0.06332654505968094,0.5397011637687683,0.13553473803919003,0.3015138544142246,0.03561091423034668,0.1436600312590599,0.0036041289567947388
478,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,5,2,2,0.5564998388290405,0.4102855920791626,0.11814129254484033,0.48339271545410156,0.5221593677997589,0.11545268073678017,0.2736979126930237
479,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,4,2,2,0.5469288229942322,0.6788705587387085,0.1530400578662649,0.6128996908664703,0.17793230712413788,0.1378861963748932,0.10085320472717285
480,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,8,0,0,0.3714138865470886,0.3484209477901459,0.12437458545401027,0.35991741716861725,0.008204147219657898,0.1995779611170292,0.32178010791540146
481,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,6,4,4,0.34879934787750244,0.3867821991443634,0.07633269237749857,0.3677907735109329,0.37660154700279236,0.17825694428756833,0.07788369432091713
482,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,8,8,8,0.522010862827301,0.4108872413635254,0.12034241684409276,0.4664490520954132,0.35038943588733673,0.18905598018318415,0.196708545088768
483,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,5,3,3,0.656963586807251,0.50995272397995,0.13441098665481943,0.5834581553936005,0.22219122643582523,0.1726878327317536,0.09719323739409447
484,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,5,5,5,0.4130104184150696,0.3449734151363373,0.1430954898463114,0.37899191677570343,0.07265409827232361,-0.10089199244976044,-0.008974514901638031
